GRABLOX  2.1 generated gravity data file
 
     5335  1  2  3  6  0
 
# columns: x, y, h, g comp, g base, g meas
 
   95.68200        23.19200       -.1000000         141.4283        33.81148        201.0972    
   113.9080        23.19200       -.1000000         123.6627        33.54548        182.3985    
   132.1330        23.19200       -.1000000         103.2071        33.27950        162.1769    
   150.3580        23.19200       -.1000000         83.64539        33.01350        130.9960    
   168.5830        23.19200       -.1000000         67.31653        32.74752        126.4534    
   186.8080        23.19200       -.1000000         53.83539        32.48153        116.2495    
   205.0340        23.19200       -.1000000         44.76025        32.21553        104.0194    
   223.2590        23.19200       -.1000000         35.26540        31.94954        91.65908    
   241.4840        23.19200       -.1000000         22.00184        31.68355        73.57126    
   259.7090        23.19200       -.1000000         10.87525        31.41757        63.08597    
   277.9340        23.19200       -.1000000         3.440697        31.15158        56.46437    
   296.1600        23.19200       -.1000000        -1.970907        30.88558        60.01093    
   314.3850        23.19200       -.1000000        -6.459711        30.61959        45.22477    
   332.6100        23.19200       -.1000000        -8.872759        30.35360        48.94918    
   350.8350        23.19200       -.1000000        -12.86601        30.08761        42.05895    
   369.0600        23.19200       -.1000000        -12.36317        29.82163        40.66730    
   387.2860        23.19200       -.1000000         .9631710        29.55562        57.89332    
   405.5110        23.19200       -.1000000         12.84825        29.28964        67.87587    
   423.7360        23.19200       -.1000000         8.678568        29.02365        67.52086    
   441.9610        23.19200       -.1000000        -5.319227        28.75766        53.78309    
   460.1870        23.19200       -.1000000        -19.43975        28.49166        36.23036    
   478.4120        23.19200       -.1000000        -33.95013        28.22567        24.74591    
   496.6370        23.19200       -.1000000        -46.92616        27.95969        7.261152    
   514.8620        23.19200       -.1000000        -55.26727        27.69370       -17.57095    
   533.0870        23.19200       -.1000000        -60.18130        27.42771       -9.331510    
   551.3130        23.19200       -.1000000        -58.39148        27.16171       -9.323523    
   569.5380        23.19200       -.1000000        -47.91814        26.89572        49.93393    
   587.7630        23.19200       -.1000000        -45.19399        26.62973        16.92533    
   605.9880        23.19200       -.1000000        -45.57164        26.36375        16.88363    
   624.2130        23.19200       -.1000000        -45.72349        26.09776        8.601710    
   642.4390        23.19200       -.1000000        -41.11427        25.83176        16.50187    
   660.6640        23.19200       -.1000000        -30.41922        25.56577        24.11031    
   678.8890        23.19200       -.1000000        -13.30823        25.29978        45.97183    
   697.1140        23.19200       -.1000000         1.432606        25.03379        61.21841    
   715.3390        23.19200       -.1000000         6.614525        24.76781        62.93454    
   733.5650        23.19200       -.1000000         6.451763        24.50180        62.14323    
   751.7900        23.19200       -.1000000         6.743105        24.23582        63.17742    
   770.0150        23.19200       -.1000000         5.353464        23.96983        61.65575    
   788.2400        23.19200       -.1000000         .5984764        23.70384        55.78831    
   806.4650        23.19200       -.1000000        -4.972982        23.43785        49.19302    
   824.6910        23.19200       -.1000000        -9.788975        23.17185        40.87726    
   842.9160        23.19200       -.1000000        -11.66451        22.90586        38.03185    
   861.1410        23.19200       -.1000000        -8.894798        22.63988        46.72843    
   879.3660        23.19200       -.1000000        -4.391891        22.37389        50.25974    
   897.5920        23.19200       -.1000000        -.4127922        22.10789        54.09586    
   915.8170        23.19200       -.1000000         3.692879        21.84190        59.20966    
   934.0420        23.19200       -.1000000         7.550689        21.57591        61.14034    
   952.2670        23.19200       -.1000000         10.35327        21.30993        64.62659    
   970.4920        23.19200       -.1000000         11.71465        21.04394        68.05412    
   988.7180        23.19200       -.1000000         11.83757        20.77794        65.65036    
   1006.943        23.19200       -.1000000         12.97691        20.51195        68.08824    
