longitude    latitude     depth_km        density_kgm3   
124.58333    -10.91667    0.905           1028.54        
124.66667    -10.91667    0.000           1028.21        
124.66667    -10.91667    0.820           1028.21        
124.75000    -10.91667    0.000           1028.02        
124.75000    -10.91667    0.746           1028.02        
124.83333    -10.91667    0.000           1028.01        
124.83333    -10.91667    0.719           1028.01        
124.91667    -10.91667    0.000           1027.83        
124.91667    -10.91667    0.652           1027.83        
125.00000    -10.91667    0.000           1027.83        
125.00000    -10.91667    0.663           1027.83        
125.08333    -10.91667    0.000           1027.83        
125.08333    -10.91667    0.664           1027.83        
125.16667    -10.91667    0.000           1027.83        
125.16667    -10.91667    0.651           1027.83        
125.25000    -10.91667    0.000           1027.64        
125.25000    -10.91667    0.604           1027.64        
125.33333    -10.91667    0.000           1027.45        
125.33333    -10.91667    0.557           1027.45        
125.41667    -10.91667    0.000           1027.04        
125.41667    -10.91667    0.489           1027.04        
125.50000    -10.91667    0.000           1026.58        
125.50000    -10.91667    0.423           1026.58        
125.58333    -10.91667    0.000           1026.00        
125.58333    -10.91667    0.319           1026.00        
125.66667    -10.91667    0.000           1024.98        
125.66667    -10.91667    0.196           1024.98        
125.75000    -10.91667    0.000           1024.51        
125.75000    -10.91667    0.145           1024.51        
125.83333    -10.91667    0.000           1024.76        
125.83333    -10.91667    0.187           1024.76        
125.91667    -10.91667    0.000           1024.70        
125.91667    -10.91667    0.177           1024.70        
126.00000    -10.91667    0.000           1024.46        
126.00000    -10.91667    0.136           1024.46        
126.08333    -10.91667    0.000           1024.48        
126.08333    -10.91667    0.139           1024.48        
126.16667    -10.91667    0.000           1024.29        
126.16667    -10.91667    0.107           1024.29        
126.25000    -10.91667    0.000           1024.27        
126.25000    -10.91667    0.105           1024.27        
126.33333    -10.91667    0.000           1023.95        
126.33333    -10.91667    0.101           1023.95        
126.41667    -10.91667    0.000           1023.64        
126.41667    -10.91667    0.098           1023.64        
126.50000    -10.91667    0.000           1023.58        
126.50000    -10.91667    0.093           1023.58        
126.58333    -10.91667    0.000           1023.55        
126.58333    -10.91667    0.090           1023.55        
126.66667    -10.91667    0.000           1023.49        
126.66667    -10.91667    0.084           1023.49        
126.75000    -10.91667    0.000           1023.42        
126.75000    -10.91667    0.078           1023.42        
126.83333    -10.91667    0.000           1023.39        
126.83333    -10.91667    0.074           1023.39        
126.91667    -10.91667    0.000           1023.41        
126.91667    -10.91667    0.076           1023.41        
127.00000    -10.91667    0.000           1023.44        
127.00000    -10.91667    0.080           1023.44        
127.08333    -10.91667    0.000           1023.45        
127.08333    -10.91667    0.080           1023.45        
127.16667    -10.91667    0.000           1023.44        
127.16667    -10.91667    0.080           1023.44        
127.25000    -10.91667    0.000           1023.41        
127.25000    -10.91667    0.076           1023.41        
127.33333    -10.91667    0.000           1023.38        
127.33333    -10.91667    0.074           1023.38        
127.41667    -10.91667    0.000           1023.39        
127.41667    -10.91667    0.074           1023.39        
127.50000    -10.91667    0.000           1023.46        
127.50000    -10.91667    0.081           1023.46        
127.58333    -10.91667    0.000           1023.48        
127.58333    -10.91667    0.084           1023.48        
127.66667    -10.91667    0.000           1023.90        
127.66667    -10.91667    0.097           1023.90        
127.75000    -10.91667    0.000           1023.96        
127.75000    -10.91667    0.103           1023.96        
127.83333    -10.91667    0.000           1024.01        
127.83333    -10.91667    0.111           1024.01        
127.91667    -10.91667    0.000           1024.40        
127.91667    -10.91667    0.126           1024.40        
128.00000    -10.91667    0.000           1024.50        
128.00000    -10.91667    0.142           1024.50        
128.08333    -10.91667    0.000           1024.38        
128.08333    -10.91667    0.123           1024.38        
128.16667    -10.91667    0.000           1024.30        
128.16667    -10.91667    0.110           1024.30        
128.25000    -10.91667    0.000           1024.29        
128.25000    -10.91667    0.108           1024.29        
128.33333    -10.91667    0.000           1023.57        
128.33333    -10.91667    0.092           1023.57        
128.41667    -10.91667    0.000           1023.46        
128.41667    -10.91667    0.081           1023.46        
128.50000    -10.91667    0.000           1023.41        
128.50000    -10.91667    0.076           1023.41        
128.58333    -10.91667    0.000           1023.23        
128.58333    -10.91667    0.058           1023.23        
128.66667    -10.91667    0.000           1023.11        
128.66667    -10.91667    0.045           1023.11        
128.75000    -10.91667    0.000           1023.05        
128.75000    -10.91667    0.038           1023.05        
