longitude	latitude	depth
124.87500	-2.37500	2763.61670
124.95833	-2.37500	3327.18262
125.04167	-2.37500	4137.04297
125.12500	-2.37500	3734.44556
125.20833	-2.37500	3739.37598
125.29167	-2.37500	4030.73145
125.37500	-2.37500	4485.88818
125.45833	-2.37500	4619.86035
125.54167	-2.37500	5099.82031
125.62500	-2.37500	5446.95117
125.70833	-2.37500	5235.11914
125.79167	-2.37500	3417.61304
125.87500	-2.37500	2574.57739
125.95833	-2.37500	478.61560
126.04167	-2.37500	13.43573
126.12500	-2.37500	2045.73328
126.20833	-2.37500	4175.25098
126.29167	-2.37500	4668.23291
126.37500	-2.37500	4384.32520
126.45833	-2.37500	3828.05908
126.54167	-2.37500	3577.81079
126.62500	-2.37500	3575.30420
126.70833	-2.37500	4292.64551
126.79167	-2.37500	4216.92822
126.87500	-2.37500	4313.02734
126.95833	-2.37500	4300.91064
127.04167	-2.37500	4503.35352
127.12500	-2.37500	4552.94092
127.20833	-2.37500	4365.51367
127.29167	-2.37500	4006.37622
127.37500	-2.37500	3465.21143
127.45833	-2.37500	3265.41528
127.54167	-2.37500	3112.54907
127.62500	-2.37500	3154.75244
127.70833	-2.37500	3604.06494
127.79167	-2.37500	4097.55615
127.87500	-2.37500	4314.96631
127.95833	-2.37500	4224.73486
128.04167	-2.37500	4341.04199
128.12500	-2.37500	4429.32178
128.20833	-2.37500	4015.98730
128.29167	-2.37500	3634.72998
128.37500	-2.37500	3165.47900
128.45833	-2.37500	3017.12793
128.54167	-2.37500	2794.80566
128.62500	-2.37500	3146.11304
128.70833	-2.37500	3246.83105
128.79167	-2.37500	2969.39111
128.87500	-2.37500	2679.23340
128.95833	-2.37500	2632.24536
129.04167	-2.37500	2505.36035
129.12500	-2.37500	2212.82715
129.20833	-2.37500	1965.68420
129.29167	-2.37500	1855.43750
129.37500	-2.37500	1767.13013
129.45833	-2.37500	1626.18042
129.54167	-2.37500	1436.76038
129.62500	-2.37500	1341.18140
129.70833	-2.37500	1348.88428
129.79167	-2.37500	1203.43872
129.87500	-2.37500	880.23743
129.95833	-2.37500	869.16736
130.04167	-2.37500	770.13263
130.12500	-2.37500	737.89014
130.20833	-2.37500	655.11627
130.29167	-2.37500	556.20361
130.37500	-2.37500	400.55579
130.45833	-2.37500	305.97498
130.54167	-2.37500	203.91035
130.62500	-2.37500	61.81600
130.70833	-2.37500	122.46931
130.79167	-2.37500	203.61777
130.87500	-2.37500	175.98869
130.95833	-2.37500	144.63855
131.04167	-2.37500	151.06189
131.12500	-2.37500	94.21917
131.20833	-2.37500	79.01750
131.29167	-2.37500	96.05328
131.37500	-2.37500	52.68034
131.45833	-2.37500	75.87277
131.54167	-2.37500	61.53729
131.62500	-2.37500	57.37967
131.70833	-2.37500	51.24829
131.79167	-2.37500	43.78079
131.87500	-2.37500	37.90019
131.95833	-2.37500	28.17928
132.04167	-2.37500	24.79635
132.12500	-2.37500	21.55117
132.20833	-2.37500	25.02250
132.29167	-2.37500	27.39401
132.37500	-2.37500	24.18321
132.45833	-2.37500	22.48855
132.54167	-2.37500	19.92386
132.62500	-2.37500	28.60924
132.70833	-2.37500	34.26056
132.79167	-2.37500	34.08106
132.87500	-2.37500	60.30401
132.95833	-2.37500	61.74046
133.04167	-2.37500	36.66214
133.12500	-2.37500	30.18326
133.20833	-2.37500	30.78379
133.29167	-2.37500	38.50468
133.37500	-2.37500	38.00292
133.45833	-2.37500	23.57151
133.54167	-2.37500	13.39345
133.62500	-2.37500	8.60420
133.70833	-2.37500	5.45732
133.79167	-2.37500	2.00153
133.87500	-2.37500	0.00000
133.95833	-2.37500	0.00000
118.04167	-2.45833	1559.52795
118.12500	-2.45833	2057.24902
118.20833	-2.45833	2120.75439
118.29167	-2.45833	2153.13013
118.37500	-2.45833	2083.68286
118.45833	-2.45833	1994.03638
118.54167	-2.45833	1891.07190
118.62500	-2.45833	1823.02148
118.70833	-2.45833	1731.31860
118.79167	-2.45833	1645.14319
118.87500	-2.45833	1496.96448
118.95833	-2.45833	912.18066
119.04167	-2.45833	486.93256
119.12500	-2.45833	0.00000
119.20833	-2.45833	0.00000
119.29167	-2.45833	0.00000
119.37500	-2.45833	0.00000
119.45833	-2.45833	0.00000
119.54167	-2.45833	0.00000
119.62500	-2.45833	0.00000
119.70833	-2.45833	0.00000
119.79167	-2.45833	0.00000
119.87500	-2.45833	0.00000
119.95833	-2.45833	0.00000
120.04167	-2.45833	0.00000
120.12500	-2.45833	0.00000
120.20833	-2.45833	0.00000
120.29167	-2.45833	0.00000
120.37500	-2.45833	0.00000
120.45833	-2.45833	0.00000
120.54167	-2.45833	0.00000
120.62500	-2.45833	0.00000
120.70833	-2.45833	0.00000
120.79167	-2.45833	0.00000
120.87500	-2.45833	0.00000
120.95833	-2.45833	0.00000
121.04167	-2.45833	0.00000
121.12500	-2.45833	0.00000
121.20833	-2.45833	0.00000
121.29167	-2.45833	0.00000
121.37500	-2.45833	0.00000
121.45833	-2.45833	0.00000
121.54167	-2.45833	0.00000
121.62500	-2.45833	0.00000
121.70833	-2.45833	0.00000
121.79167	-2.45833	0.00000
121.87500	-2.45833	0.00000
121.95833	-2.45833	264.57065
122.04167	-2.45833	753.64203
122.12500	-2.45833	1120.47595
122.20833	-2.45833	1372.70251
122.29167	-2.45833	1675.81091
122.37500	-2.45833	2010.14124
122.45833	-2.45833	2049.72485
122.54167	-2.45833	1957.35034
122.62500	-2.45833	2001.65186
122.70833	-2.45833	2152.49268
122.79167	-2.45833	2228.72388
122.87500	-2.45833	1896.02576
122.95833	-2.45833	2006.12622
123.04167	-2.45833	2451.16626
123.12500	-2.45833	2944.45850
123.20833	-2.45833	3104.11230
123.29167	-2.45833	2968.28003
123.37500	-2.45833	3029.06909
123.45833	-2.45833	3829.32861
123.54167	-2.45833	4354.59424
123.62500	-2.45833	4449.62256
123.70833	-2.45833	4365.74023
123.79167	-2.45833	4527.44873
123.87500	-2.45833	4716.61133
123.95833	-2.45833	4970.06445
124.04167	-2.45833	4984.83984
124.12500	-2.45833	4941.40332
124.20833	-2.45833	4699.90039
124.29167	-2.45833	4913.13281
124.37500	-2.45833	5038.95557
124.45833	-2.45833	4543.70312
124.54167	-2.45833	3733.09399
124.62500	-2.45833	3062.35254
124.70833	-2.45833	3095.13354
124.79167	-2.45833	2793.23462
124.87500	-2.45833	2947.44629
124.95833	-2.45833	3404.06104
125.04167	-2.45833	3986.33862
125.12500	-2.45833	4320.40381
125.20833	-2.45833	4640.80127
125.29167	-2.45833	4424.67236
125.37500	-2.45833	4033.76343
125.45833	-2.45833	4119.41113
125.54167	-2.45833	4652.77100
125.62500	-2.45833	5136.77393
125.70833	-2.45833	5681.08740
125.79167	-2.45833	4797.13281
125.87500	-2.45833	3790.62549
125.95833	-2.45833	1516.00110
126.04167	-2.45833	50.64538
126.12500	-2.45833	1670.28406
126.20833	-2.45833	4086.91479
126.29167	-2.45833	4691.81348
126.37500	-2.45833	4473.89844
126.45833	-2.45833	4545.39209
126.54167	-2.45833	4480.36914
126.62500	-2.45833	4287.27930
126.70833	-2.45833	4860.35156
126.79167	-2.45833	4511.52490
126.87500	-2.45833	4565.23828
126.95833	-2.45833	4892.52686
127.04167	-2.45833	5249.26514
127.12500	-2.45833	5339.75293
127.20833	-2.45833	4829.08887
127.29167	-2.45833	4470.48389
127.37500	-2.45833	4153.48486
127.45833	-2.45833	4086.64282
127.54167	-2.45833	3745.97461
127.62500	-2.45833	3629.43970
127.70833	-2.45833	4461.58887
127.79167	-2.45833	4988.29346
127.87500	-2.45833	4946.76318
127.95833	-2.45833	4518.58691
128.04167	-2.45833	3945.53345
128.12500	-2.45833	3523.32153
128.20833	-2.45833	3188.24854
128.29167	-2.45833	2861.57983
128.37500	-2.45833	2573.11841
128.45833	-2.45833	2127.64331
128.54167	-2.45833	2119.58350
128.62500	-2.45833	2258.97485
128.70833	-2.45833	2289.25977
128.79167	-2.45833	2134.80640
128.87500	-2.45833	2100.94653
128.95833	-2.45833	2279.77417
129.04167	-2.45833	2310.71191
129.12500	-2.45833	2377.70483
129.20833	-2.45833	2515.87036
129.29167	-2.45833	2462.18774
129.37500	-2.45833	2445.37500
129.45833	-2.45833	2343.37793
129.54167	-2.45833	2267.09375
129.62500	-2.45833	2412.97632
129.70833	-2.45833	2170.85083
129.79167	-2.45833	1911.63660
129.87500	-2.45833	1712.62610
129.95833	-2.45833	1434.17419
130.04167	-2.45833	1354.14380
130.12500	-2.45833	1205.36255
130.20833	-2.45833	1020.61377
130.29167	-2.45833	880.71967
130.37500	-2.45833	826.42798
130.45833	-2.45833	707.20074
130.54167	-2.45833	615.73480
130.62500	-2.45833	436.34692
130.70833	-2.45833	413.35977
130.79167	-2.45833	346.98035
130.87500	-2.45833	281.51181
130.95833	-2.45833	200.05162
131.04167	-2.45833	193.53345
131.12500	-2.45833	93.75757
131.20833	-2.45833	89.59244
131.29167	-2.45833	78.64960
131.37500	-2.45833	36.50975
131.45833	-2.45833	85.90123
131.54167	-2.45833	70.99060
131.62500	-2.45833	62.80888
131.70833	-2.45833	56.00426
131.79167	-2.45833	48.82584
131.87500	-2.45833	39.71389
131.95833	-2.45833	30.02124
132.04167	-2.45833	23.37166
132.12500	-2.45833	42.85380
132.20833	-2.45833	33.94335
132.29167	-2.45833	42.03784
132.37500	-2.45833	29.22375
132.45833	-2.45833	39.92012
132.54167	-2.45833	39.00228
132.62500	-2.45833	31.63676
132.70833	-2.45833	28.95302
132.79167	-2.45833	41.21744
132.87500	-2.45833	48.05195
132.95833	-2.45833	30.99230
133.04167	-2.45833	11.54635
133.12500	-2.45833	0.00000
133.20833	-2.45833	0.00000
133.29167	-2.45833	0.00000
133.37500	-2.45833	0.85849
133.45833	-2.45833	5.09101
133.54167	-2.45833	0.00000
133.62500	-2.45833	0.00000
133.70833	-2.45833	0.28538
133.79167	-2.45833	0.00000
133.87500	-2.45833	0.00000
133.95833	-2.45833	0.00000
118.04167	-2.54167	895.38391
118.12500	-2.54167	1416.22876
118.20833	-2.54167	1817.96021
118.29167	-2.54167	2107.89185
118.37500	-2.54167	2141.11987
118.45833	-2.54167	2010.63232
118.54167	-2.54167	1888.64880
118.62500	-2.54167	1809.23108
118.70833	-2.54167	1828.91089
118.79167	-2.54167	1614.48608
118.87500	-2.54167	862.08307
118.95833	-2.54167	502.63248
119.04167	-2.54167	37.32692
119.12500	-2.54167	0.00000
119.20833	-2.54167	0.00000
119.29167	-2.54167	0.00000
119.37500	-2.54167	0.00000
119.45833	-2.54167	0.00000
119.54167	-2.54167	0.00000
119.62500	-2.54167	0.00000
119.70833	-2.54167	0.00000
119.79167	-2.54167	0.00000
119.87500	-2.54167	0.00000
119.95833	-2.54167	0.00000
120.04167	-2.54167	0.00000
120.12500	-2.54167	0.00000
120.20833	-2.54167	0.00000
120.29167	-2.54167	0.00000
120.37500	-2.54167	0.00000
120.45833	-2.54167	0.00000
120.54167	-2.54167	0.00000
120.62500	-2.54167	0.00000
120.70833	-2.54167	0.00000
120.79167	-2.54167	0.00000
120.87500	-2.54167	0.00000
120.95833	-2.54167	0.00000
121.04167	-2.54167	0.00000
121.12500	-2.54167	0.00000
121.20833	-2.54167	0.00000
121.29167	-2.54167	0.00000
121.37500	-2.54167	0.00000
121.45833	-2.54167	0.00000
121.54167	-2.54167	0.00000
121.62500	-2.54167	0.00000
121.70833	-2.54167	0.00000
121.79167	-2.54167	0.00000
121.87500	-2.54167	0.00000
121.95833	-2.54167	0.00000
122.04167	-2.54167	734.69922
122.12500	-2.54167	1268.73584
122.20833	-2.54167	1864.82666
122.29167	-2.54167	2396.85889
122.37500	-2.54167	2943.67773
122.45833	-2.54167	3044.14551
122.54167	-2.54167	2706.91113
122.62500	-2.54167	2879.01001
122.70833	-2.54167	2625.40918
122.79167	-2.54167	2445.45752
122.87500	-2.54167	2208.69507
122.95833	-2.54167	2420.63232
123.04167	-2.54167	2990.40503
123.12500	-2.54167	3476.54712
123.20833	-2.54167	3600.85205
123.29167	-2.54167	3592.53735
123.37500	-2.54167	3777.13306
123.45833	-2.54167	4245.45410
123.54167	-2.54167	4403.58301
123.62500	-2.54167	4427.38818
123.70833	-2.54167	4419.80566
123.79167	-2.54167	4470.64648
123.87500	-2.54167	4637.97168
123.95833	-2.54167	4981.26953
124.04167	-2.54167	4941.01514
124.12500	-2.54167	5010.98145
124.20833	-2.54167	4636.14795
124.29167	-2.54167	4538.80322
124.37500	-2.54167	4912.78271
124.45833	-2.54167	5178.19385
124.54167	-2.54167	4572.49023
124.62500	-2.54167	3548.69092
124.70833	-2.54167	2881.75415
124.79167	-2.54167	2691.03784
124.87500	-2.54167	3056.83447
124.95833	-2.54167	3095.31030
125.04167	-2.54167	3736.12134
125.12500	-2.54167	4102.95801
125.20833	-2.54167	4424.74023
125.29167	-2.54167	4617.72021
125.37500	-2.54167	4326.34961
125.45833	-2.54167	4222.26611
125.54167	-2.54167	4421.03662
125.62500	-2.54167	4786.00977
125.70833	-2.54167	5724.38916
125.79167	-2.54167	5767.66504
125.87500	-2.54167	5331.59766
125.95833	-2.54167	3324.00537
126.04167	-2.54167	1601.43835
126.12500	-2.54167	2042.59302
126.20833	-2.54167	4197.11914
126.29167	-2.54167	4838.18506
126.37500	-2.54167	4209.21143
126.45833	-2.54167	4039.09790
126.54167	-2.54167	4619.31641
126.62500	-2.54167	4929.44238
126.70833	-2.54167	5188.22559
126.79167	-2.54167	5202.63672
126.87500	-2.54167	5035.21875
126.95833	-2.54167	5010.19727
127.04167	-2.54167	5173.82617
127.12500	-2.54167	5115.80859
127.20833	-2.54167	4649.48340
127.29167	-2.54167	4318.42285
127.37500	-2.54167	4400.62842
127.45833	-2.54167	4459.38672
127.54167	-2.54167	4027.72266
127.62500	-2.54167	3950.78540
127.70833	-2.54167	5012.29688
127.79167	-2.54167	5021.72412
127.87500	-2.54167	4580.65820
127.95833	-2.54167	3799.68628
128.04167	-2.54167	2884.06396
128.12500	-2.54167	2458.01562
128.20833	-2.54167	2461.40869
128.29167	-2.54167	2214.55273
128.37500	-2.54167	2182.08521
128.45833	-2.54167	1964.63806
128.54167	-2.54167	1432.17957
128.62500	-2.54167	1199.16223
128.70833	-2.54167	1060.46069
128.79167	-2.54167	1103.29553
128.87500	-2.54167	1449.59277
128.95833	-2.54167	1600.45581
129.04167	-2.54167	1601.28101
129.12500	-2.54167	1467.81531
129.20833	-2.54167	1421.20081
129.29167	-2.54167	1351.29309
129.37500	-2.54167	1545.47717
129.45833	-2.54167	1951.86133
129.54167	-2.54167	2001.62634
129.62500	-2.54167	1844.87183
129.70833	-2.54167	1824.70789
129.79167	-2.54167	1896.30579
129.87500	-2.54167	2010.22742
129.95833	-2.54167	1956.59778
130.04167	-2.54167	1948.51526
130.12500	-2.54167	1842.66650
130.20833	-2.54167	1712.79675
130.29167	-2.54167	1476.98853
130.37500	-2.54167	1488.70251
130.45833	-2.54167	1494.43188
130.54167	-2.54167	1403.14221
130.62500	-2.54167	1291.97729
130.70833	-2.54167	1302.06860
130.79167	-2.54167	1231.94043
130.87500	-2.54167	685.66840
130.95833	-2.54167	341.48901
131.04167	-2.54167	237.48708
131.12500	-2.54167	151.35115
131.20833	-2.54167	100.09511
131.29167	-2.54167	94.09161
131.37500	-2.54167	73.88089
131.45833	-2.54167	95.77142
131.54167	-2.54167	80.29242
131.62500	-2.54167	63.42180
131.70833	-2.54167	56.43060
131.79167	-2.54167	53.87207
131.87500	-2.54167	40.53108
131.95833	-2.54167	30.43291
132.04167	-2.54167	38.94705
132.12500	-2.54167	31.51167
132.20833	-2.54167	33.97851
132.29167	-2.54167	34.48628
132.37500	-2.54167	45.29650
132.45833	-2.54167	41.01964
132.54167	-2.54167	47.44091
132.62500	-2.54167	48.92982
132.70833	-2.54167	35.83396
132.79167	-2.54167	32.74882
132.87500	-2.54167	16.48268
132.95833	-2.54167	9.09340
133.04167	-2.54167	0.00000
133.12500	-2.54167	0.00000
133.20833	-2.54167	0.00000
133.29167	-2.54167	0.00000
133.37500	-2.54167	0.00000
133.45833	-2.54167	0.00000
133.54167	-2.54167	0.00000
133.62500	-2.54167	0.00000
133.70833	-2.54167	0.00000
133.79167	-2.54167	0.00000
133.87500	-2.54167	0.00000
133.95833	-2.54167	0.00000
118.04167	-2.62500	282.26285
118.12500	-2.62500	585.85620
118.20833	-2.62500	1164.22339
118.29167	-2.62500	2065.06372
118.37500	-2.62500	2137.49561
118.45833	-2.62500	1925.33813
118.54167	-2.62500	1898.55713
118.62500	-2.62500	1856.24890
118.70833	-2.62500	1902.81201
118.79167	-2.62500	635.77649
118.87500	-2.62500	274.68002
118.95833	-2.62500	77.44684
119.04167	-2.62500	0.00000
119.12500	-2.62500	0.00000
119.20833	-2.62500	0.00000
119.29167	-2.62500	0.00000
119.37500	-2.62500	0.00000
119.45833	-2.62500	0.00000
119.54167	-2.62500	0.00000
119.62500	-2.62500	0.00000
119.70833	-2.62500	0.00000
119.79167	-2.62500	0.00000
119.87500	-2.62500	0.00000
119.95833	-2.62500	0.00000
120.04167	-2.62500	0.00000
120.12500	-2.62500	0.00000
120.20833	-2.62500	0.00000
120.29167	-2.62500	0.00000
120.37500	-2.62500	0.00000
120.45833	-2.62500	0.00000
120.54167	-2.62500	0.00000
120.62500	-2.62500	0.00000
120.70833	-2.62500	0.00000
120.79167	-2.62500	2.22003
120.87500	-2.62500	0.00000
120.95833	-2.62500	0.00000
121.04167	-2.62500	0.00000
121.12500	-2.62500	0.00000
121.20833	-2.62500	0.00000
121.29167	-2.62500	0.00000
121.37500	-2.62500	0.00000
121.45833	-2.62500	0.00000
121.54167	-2.62500	0.00000
121.62500	-2.62500	0.00000
121.70833	-2.62500	0.00000
121.79167	-2.62500	0.00000
121.87500	-2.62500	0.00000
121.95833	-2.62500	0.00000
122.04167	-2.62500	292.06342
122.12500	-2.62500	1407.25574
122.20833	-2.62500	2158.22876
122.29167	-2.62500	2763.34912
122.37500	-2.62500	2849.62915
122.45833	-2.62500	2871.20776
122.54167	-2.62500	2888.73853
122.62500	-2.62500	3196.51562
122.70833	-2.62500	3129.30273
122.79167	-2.62500	3041.32935
122.87500	-2.62500	2996.59521
122.95833	-2.62500	2879.90869
123.04167	-2.62500	3607.67163
123.12500	-2.62500	3955.76611
123.20833	-2.62500	4032.07788
123.29167	-2.62500	3738.95435
123.37500	-2.62500	4198.20117
123.45833	-2.62500	4549.17969
123.54167	-2.62500	4500.98584
123.62500	-2.62500	4469.43945
123.70833	-2.62500	4526.84131
123.79167	-2.62500	4511.75586
123.87500	-2.62500	4649.65479
123.95833	-2.62500	4779.58154
124.04167	-2.62500	4734.12061
124.12500	-2.62500	4880.59912
124.20833	-2.62500	4497.42676
124.29167	-2.62500	4587.92480
124.37500	-2.62500	4990.19580
124.45833	-2.62500	5011.57031
124.54167	-2.62500	4913.74121
124.62500	-2.62500	3813.24854
124.70833	-2.62500	2757.15161
124.79167	-2.62500	2734.22217
124.87500	-2.62500	2584.66162
124.95833	-2.62500	2169.66431
125.04167	-2.62500	2623.35205
125.12500	-2.62500	3381.16406
125.20833	-2.62500	4225.16650
125.29167	-2.62500	4609.17773
125.37500	-2.62500	4592.78809
125.45833	-2.62500	4332.11426
125.54167	-2.62500	4482.98047
125.62500	-2.62500	4818.82812
125.70833	-2.62500	5620.80371
125.79167	-2.62500	5507.50342
125.87500	-2.62500	5092.97119
125.95833	-2.62500	2740.26709
126.04167	-2.62500	1788.00916
126.12500	-2.62500	2589.65234
126.20833	-2.62500	4545.93408
126.29167	-2.62500	4858.89844
126.37500	-2.62500	3970.82324
126.45833	-2.62500	3486.17578
126.54167	-2.62500	4568.80420
126.62500	-2.62500	4658.01221
126.70833	-2.62500	4707.24023
126.79167	-2.62500	4736.62891
126.87500	-2.62500	4570.80029
126.95833	-2.62500	4381.24561
127.04167	-2.62500	3963.24023
127.12500	-2.62500	3774.03467
127.20833	-2.62500	3419.51221
127.29167	-2.62500	2993.34668
127.37500	-2.62500	3395.56372
127.45833	-2.62500	3635.64868
127.54167	-2.62500	3746.41577
127.62500	-2.62500	4297.57129
127.70833	-2.62500	4439.59375
127.79167	-2.62500	4057.19580
127.87500	-2.62500	3542.09497
127.95833	-2.62500	2746.54956
128.04167	-2.62500	2426.31543
128.12500	-2.62500	2163.62085
128.20833	-2.62500	1941.48730
128.29167	-2.62500	2025.69836
128.37500	-2.62500	2064.19482
128.45833	-2.62500	1777.61389
128.54167	-2.62500	1068.12378
128.62500	-2.62500	673.29150
128.70833	-2.62500	612.67560
128.79167	-2.62500	745.90027
128.87500	-2.62500	931.52179
128.95833	-2.62500	1245.88794
129.04167	-2.62500	1183.07104
129.12500	-2.62500	1026.98450
129.20833	-2.62500	794.99811
129.29167	-2.62500	827.32159
129.37500	-2.62500	996.78687
129.45833	-2.62500	1186.30774
129.54167	-2.62500	1005.26691
129.62500	-2.62500	943.16632
129.70833	-2.62500	932.21014
129.79167	-2.62500	1202.03418
129.87500	-2.62500	1359.06836
129.95833	-2.62500	1547.22229
130.04167	-2.62500	1696.02466
130.12500	-2.62500	1676.51477
130.20833	-2.62500	1689.89661
130.29167	-2.62500	1791.65552
130.37500	-2.62500	1871.35278
130.45833	-2.62500	1915.53650
130.54167	-2.62500	1898.30835
130.62500	-2.62500	1841.77405
130.70833	-2.62500	1818.73962
130.79167	-2.62500	1800.63391
130.87500	-2.62500	1619.28406
130.95833	-2.62500	1215.06726
131.04167	-2.62500	751.31903
131.12500	-2.62500	331.13672
131.20833	-2.62500	144.41701
131.29167	-2.62500	142.00378
131.37500	-2.62500	128.04764
131.45833	-2.62500	101.62949
131.54167	-2.62500	83.62824
131.62500	-2.62500	40.84814
