lon,lat,faa_mGal,depth,KoreksigB,DeltaGB_mGal
127.2917,-4.0417,120.8197,-1201.27,-82.61341025146929,203.4331102514693
127.375,-4.0417,76.8728,-2246.3,-154.48192616803507,231.35472616803509
127.4583,-4.0417,51.0666,-2872.81,-197.56809968160655,248.63469968160655
127.5417,-4.0417,49.2016,-2924.62,-201.13116276078827,250.33276276078828
127.625,-4.0417,50.7994,-2718.77,-186.97450314199736,237.77390314199735
127.7083,-4.0417,70.8039,-2335.96,-160.64799904353077,231.45189904353077
127.7917,-4.0417,77.7059,-2161.96,-148.68171887025113,226.38761887025112
127.875,-4.0417,77.4094,-2063.75,-141.92764774486147,219.33704774486148
127.9583,-4.0417,81.3406,-1849.66,-127.20430911096814,208.54490911096815
128.0417,-4.0417,96.4679,-1847.37,-127.04682186041175,223.51472186041175
128.125,-4.0417,128.5932,-1109.1,-76.27472034588776,204.86792034588774
128.2083,-4.0417,61.7007,-2490.61,-171.28354633547158,232.9842463354716
128.2917,-4.0417,-7.7275,-4105.72,-282.357447316309,274.62994731630897
128.375,-4.0417,-15.8218,-4331.25,-297.8675344857329,282.0457344857329
128.4583,-4.0417,23.9657,-3023.71,-207.94575300429565,231.91145300429565
128.5417,-4.0417,56.954,-2214.36,-152.2853572672618,209.2393572672618
128.625,-4.0417,77.7935,-1744.68,-119.98465340642275,197.77815340642275
128.7083,-4.0417,49.3374,-2422.2,-166.5788726190689,215.9162726190689
128.7917,-4.0417,25.121,-2588.21,-177.9956667085296,203.1166667085296
128.875,-4.0417,30.3736,-2518.98,-173.23460017751722,203.60820017751723
128.9583,-4.0417,36.5071,-2420.39,-166.45439579657676,202.96149579657677
129.0417,-4.0417,37.3415,-2421.97,-166.56305512228815,203.90455512228814
129.125,-4.0417,25.7484,-2761.41,-189.90692950170222,215.65532950170223
129.2083,-4.0417,19.633,-3102.84,-213.38765961413253,233.02065961413254
129.2917,-4.0417,-16.3881,-3979.7,-273.6908345149486,257.3027345149486
129.375,-4.0417,-29.214,-4439.0,-305.2776878688989,276.0636878688989
129.4583,-4.0417,-30.3535,-4408.84,-303.2035326388638,272.8500326388638
129.5417,-4.0417,-30.9905,-4322.58,-297.27128362882297,266.280783628823
129.625,-4.0417,-36.0587,-4290.71,-295.079528748809,259.02082874880904
129.7083,-4.0417,-43.4357,-4290.64,-295.0747147280497,251.6390147280497
129.7917,-4.0417,-0.4726,-3384.47,-232.75584056356212,232.28324056356212
129.875,-4.0417,59.1606,-1797.94,-123.64743548704847,182.80803548704847
129.9583,-4.0417,54.1814,-1825.48,-125.54140879723307,179.72280879723309
130.0417,-4.0417,28.9123,-2749.08,-189.05897413080257,217.97127413080256
130.125,-4.0417,-24.9645,-4280.86,-294.40212725624116,269.43762725624117
130.2083,-4.0417,-49.2464,-4829.76,-332.15092718217915,282.90452718217915
130.2917,-4.0417,-44.8506,-4686.25,-322.2814969082288,277.4308969082288
130.375,-4.0417,-31.6397,-4477.94,-307.9556588456087,276.3159588456087
130.4583,-4.0417,1.6393,-3837.52,-263.9128706354262,265.5521706354262
130.5417,-4.0417,41.1183,-2942.32,-202.34842229565638,243.46672229565638
130.625,-4.0417,53.1562,-2463.67,-169.43083606036726,222.58703606036727
130.7083,-4.0417,52.2319,-2351.99,-161.75040979742542,213.98230979742542
130.7917,-4.0417,36.7733,-2598.02,-178.67031733209208,215.4436173320921
130.875,-4.0417,24.4163,-2757.37,-189.6290917321617,214.0453917321617
130.9583,-4.0417,29.273,-2368.54,-162.8885818483897,192.1615818483897
131.0417,-4.0417,36.3038,-1822.45,-125.33303047007769,161.63683047007768
131.125,-4.0417,51.9128,-1148.67,-78.99601750943188,130.90881750943188
131.2083,-4.0417,75.3384,-214.85,-14.775605144995028,90.11400514499502
131.2917,-4.0417,48.4729,-183.94,-12.649871121109545,61.12277112110955
131.375,-4.0417,28.2359,-154.04,-10.59359653960919,38.82949653960919
131.4583,-4.0417,12.147,-95.25,-6.5505068189936075,18.69750681899361
131.5417,-4.0417,-42.602,-667.34,-45.89412305078419,3.292123050784191
131.625,-4.0417,-61.7294,-1002.41,-68.93746499136358,7.208064991363585
131.7083,-4.0417,-57.6152,-939.47,-64.60897261144278,6.993772611442779
131.7917,-4.0417,-51.0225,-995.43,-68.45743834992972,17.434938349929716
131.875,-4.0417,-56.7735,-1195.36,-82.20696935592858,25.43346935592858
131.9583,-4.0417,-59.0054,-1259.81,-86.63930704080143,27.633907040801425
132.0417,-4.0417,-59.0471,-1153.57,-79.33299896258745,20.285898962587453
132.125,-4.0417,-55.4659,-1208.68,-83.1230087347107,27.657108734710697
132.2083,-4.0417,-54.1046,-1317.24,-90.58886721523506,36.48426721523506
132.2917,-4.0417,-49.2406,-1241.62,-85.38834936061777,36.147749360617766
132.375,-4.0417,-42.4406,-1292.17,-88.86476006613091,46.42416006613091
132.4583,-4.0417,-36.1424,-1549.04,-106.53015310124785,70.38775310124785
132.5417,-4.0417,-35.5853,-1853.77,-127.48696090126802,91.90166090126803
132.625,-4.0417,-34.7886,-1860.7,-127.9635489564452,93.17494895644519
132.7083,-4.0417,-8.8781,-1453.95,-99.99064975827565,91.11254975827565
132.7917,-4.0417,49.9583,-696.12,-47.873373300134695,97.8316733001347
133.375,-4.0417,97.6699,-18.55,-1.275715501231826,98.94561550123183
133.4583,-4.0417,80.2792,-24.18,-1.66290031373507,81.94210031373507
133.5417,-4.0417,70.8579,-41.25,-2.836833661768885,73.69473366176888
133.625,-4.0417,70.2966,-77.37,-5.320868373601422,75.61746837360143
133.7083,-4.0417,47.6188,-248.05,-17.058826419436894,64.67762641943689
133.7917,-4.0417,15.1848,-548.78,-37.740547318921905,52.92534731892191
133.875,-4.0417,0.2672,-639.47,-43.97745507130543,44.24465507130543
118.0417,-4.125,-10.4527,-1991.31,-136.94582397616966,126.49312397616967
118.125,-4.125,-15.0358,-1995.39,-137.22641261471554,122.19061261471555
118.2083,-4.125,-13.6281,-1986.48,-136.61365654377346,122.98555654377346
118.2917,-4.125,-19.7858,-1997.81,-137.3928401895393,117.6070401895393
118.375,-4.125,-26.2393,-1994.14,-137.1404479582983,110.9011479582983
118.4583,-4.125,-36.1894,-1997.37,-137.36258063048044,101.17318063048043
118.5417,-4.125,-36.1973,-1995.34,-137.22297402845882,101.02567402845882
118.625,-4.125,-40.5908,-1970.74,-135.53118959016757,94.94038959016757
118.7083,-4.125,-41.4895,-1983.12,-136.3825835473239,94.8930835473239
118.7917,-4.125,-33.0381,-1992.44,-137.02353602557085,103.98543602557085
118.875,-4.125,-21.1239,-1966.36,-135.22996943408157,114.10606943408158
118.9583,-4.125,-7.3664,-1792.32,-123.26093839179656,115.89453839179656
119.0417,-4.125,-6.9848,-1716.76,-118.0645468406873,111.0797468406873
119.125,-4.125,-5.2471,-1581.52,-108.76385873359338,103.51675873359338
119.2083,-4.125,1.8637,-1453.87,-99.98514802026493,101.84884802026492
119.2917,-4.125,-8.4143,-1365.21,-93.88784686990302,85.47354686990302
119.375,-4.125,-14.076,-1286.79,-88.49476818491111,74.4187681849111
119.4583,-4.125,-10.5778,-1102.56,-75.82495326351277,65.24715326351277
119.5417,-4.125,12.9554,-741.91,-51.02243059401099,63.97783059401099
119.9583,-4.125,30.8212,-10.77,-0.7406714796909306,31.561871479690932
120.375,-4.125,35.2908,-4.92,-0.33835688765825245,35.62915688765825
120.4583,-4.125,53.6887,-167.88,-11.545397215460858,65.23409721546085
120.5417,-4.125,10.5863,-538.92,-37.06245810910272,47.64875810910272
120.625,-4.125,-37.2359,-1256.96,-86.44330762417013,49.20740762417013
120.7083,-4.125,-67.3912,-1745.4,-120.03416904851908,52.64296904851908
120.7917,-4.125,-72.6488,-1926.47,-132.48666531849463,59.837865318494636
120.875,-4.125,-61.1084,-1875.43,-128.97655646766594,67.86815646766594
120.9583,-4.125,-33.0315,-1633.86,-112.363370827096,79.331870827096
121.0417,-4.125,12.3648,-1095.58,-75.3449266220789,87.7097266220789
121.125,-4.125,65.8064,-429.58,-29.542957682974002,95.349357682974
121.2083,-4.125,85.81,-179.89,-12.37134563431769,98.1813456343177
121.2917,-4.125,110.0589,-64.0,-4.401390408562634,114.46029040856263
121.5417,-4.125,18.459,-21.55,-1.4820306766331994,19.9410306766332
122.7083,-4.125,65.5295,-12.45,-0.8562079779156998,66.3857079779157
123.2917,-4.125,103.045,-655.47,-45.07780267344609,148.12280267344607
123.375,-4.125,18.3436,-2721.42,-187.15674821360193,205.50034821360194
123.4583,-4.125,-48.8699,-4579.98,-314.97312567826077,266.10322567826074
123.5417,-4.125,-64.8045,-5111.93,-351.556244863181,286.751744863181
123.625,-4.125,-57.7208,-5220.73,-359.03860855773746,301.31780855773746
123.7083,-4.125,-32.7583,-5009.32,-344.49957814720267,311.74127814720265
123.7917,-4.125,-21.7684,-5325.88,-366.26995545555565,344.50155545555566
123.875,-4.125,-8.6437,-4979.92,-342.47768942826923,333.8339894282692
123.9583,-4.125,12.6316,-4669.36,-321.119942470719,333.751542470719
124.0417,-4.125,13.5652,-4919.12,-338.2963685401347,351.8615685401347
124.125,-4.125,9.5501,-4873.47,-335.15693928777716,344.70703928777715
124.2083,-4.125,21.4365,-4517.47,-310.67420514014754,332.11070514014756
124.2917,-4.125,21.8983,-4526.28,-311.2800840385762,333.1783840385762
124.375,-4.125,23.6362,-3844.56,-264.3970235803681,288.0332235803681
124.4583,-4.125,33.0107,-3339.95,-229.69412336060574,262.70482336060576
124.5417,-4.125,27.041,-4360.22,-299.8598513628589,326.9008513628589
124.625,-4.125,27.8929,-4619.37,-317.6820439312808,345.5749439312808
124.7083,-4.125,26.5507,-4417.4,-303.792218606009,330.342918606009
124.7917,-4.125,16.8303,-4556.99,-313.3920637174349,330.2223637174349
124.875,-4.125,10.9366,-4969.13,-341.7356425140756,352.6722425140756
124.9583,-4.125,6.4065,-4957.27,-340.9200098539889,347.3265098539889
125.0417,-4.125,6.2457,-5110.4,-351.45102412372626,357.69672412372626
125.125,-4.125,11.9829,-5010.97,-344.6130514936735,356.5959514936735
125.2083,-4.125,20.6229,-4886.6,-336.05991203878386,356.6828120387839
125.2917,-4.125,38.0991,-4520.03,-310.85026075649,348.94936075649
125.375,-4.125,44.306,-4389.98,-301.90649790284044,346.2124979028404
125.4583,-4.125,45.7941,-4353.69,-299.41077199773514,345.20487199773515
125.5417,-4.125,44.4419,-4399.5,-302.56120472611417,347.00310472611415
125.625,-4.125,40.8307,-4563.26,-313.82326243402383,354.6539624340238
125.7083,-4.125,33.7631,-4465.1,-307.0726298948909,340.8357298948909
125.7917,-4.125,15.6619,-4678.87,-321.7739615767414,337.4358615767414
125.875,-4.125,10.2124,-4492.35,-308.9466594047867,319.1590594047867
125.9583,-4.125,8.2189,-4714.56,-324.22842444676644,332.44732444676646
126.0417,-4.125,14.9871,-4344.65,-298.7890756025257,313.7761756025257
126.125,-4.125,49.1944,-2925.65,-201.20199763767607,250.39639763767607
126.2083,-4.125,58.8555,-3220.61,-221.48690568313913,280.34240568313913
126.2917,-4.125,33.7031,-3629.61,-249.61454126285972,283.3176412628597
126.375,-4.125,-12.8445,-4589.85,-315.6519026053313,302.80740260533133
126.4583,-4.125,-40.8636,-5022.94,-345.43624904352487,304.57264904352485
126.5417,-4.125,-55.1127,-4958.05,-340.9736517995932,285.8609517995932
126.625,-4.125,-64.9372,-5162.05,-355.00308372688664,290.0658837268866
126.7083,-4.125,-71.8597,-5276.2,-362.85337615090884,290.99367615090887
126.7917,-4.125,-73.8596,-5185.24,-356.59790003273923,282.73830003273923
126.875,-4.125,-75.8566,-5199.56,-357.5827111366551,281.7261111366551
126.9583,-4.125,-63.827,-5109.91,-351.4173259784107,287.5903259784107
127.0417,-4.125,-34.0555,-4665.43,-320.8496695909433,286.7941695909433
127.125,-4.125,-8.4325,-4022.18,-276.6122573986321,268.1797573986321
127.2083,-4.125,16.7883,-3596.66,-247.34851291970128,264.1368129197013
127.2917,-4.125,44.4591,-3172.94,-218.2085575460113,262.6676575460113
127.375,-4.125,38.3931,-3327.29,-228.82347332041195,267.21657332041195
127.4583,-4.125,43.0844,-3279.34,-225.5258691002467,268.6102691002467
127.5417,-4.125,61.3286,-2644.3,-181.85307277128396,243.18167277128396
127.625,-4.125,47.6862,-3236.4,-222.57281122300168,270.25901122300166
127.7083,-4.125,37.8409,-3285.27,-225.93368543029004,263.77458543029
127.7917,-4.125,20.6346,-3684.27,-253.37360375867272,274.0082037586727
127.875,-4.125,19.9992,-3687.47,-253.59367327910084,273.59287327910084
127.9583,-4.125,31.5079,-3007.95,-206.8619106161871,238.3698106161871
128.0417,-4.125,36.6676,-2619.23,-180.1289656221798,216.7965656221798
128.125,-4.125,45.6283,-2841.4,-195.40797979515418,241.03627979515417
128.2083,-4.125,19.7945,-3516.55,-241.8392100192333,261.63371001923326
128.2917,-4.125,-15.223,-4521.4,-310.9444780199233,295.72147801992327
128.375,-4.125,-16.8499,-4553.46,-313.1492995277126,296.29939952771264
128.4583,-4.125,14.9615,-3498.33,-240.5861891872956,255.5476891872956
128.5417,-4.125,40.2776,-3022.53,-207.86460236863778,248.14220236863778
128.625,-4.125,49.8377,-2580.11,-177.4386157349459,227.2763157349459
128.7083,-4.125,39.4478,-2676.22,-184.04826623755454,223.49606623755454
128.7917,-4.125,42.6186,-2354.84,-161.94640921405676,204.56500921405677
128.875,-4.125,51.6849,-2163.22,-148.7683712439197,200.4532712439197
128.9583,-4.125,56.2707,-2112.0,-145.2458834825669,201.51658348256692
129.0417,-4.125,70.0068,-1994.64,-137.1748338208652,207.1816338208652
129.125,-4.125,81.2204,-1827.95,-125.71127495831354,206.93167495831352
129.2083,-4.125,59.0527,-2436.99,-167.59600643379767,226.64870643379766
129.2917,-4.125,-16.2349,-4056.23,-278.9539346394377,262.7190346394377
129.375,-4.125,-31.9264,-4367.83,-300.383204191127,268.456804191127
129.4583,-4.125,-21.648,-4126.98,-283.81953419265335,262.1715341926533
129.5417,-4.125,8.975,-3042.5,-209.23797371955956,218.21297371955956
129.625,-4.125,17.4847,-2917.57,-200.64632209859505,218.13102209859505
129.7083,-4.125,-8.4056,-3804.6,-261.6489054440218,253.24330544402181
129.7917,-4.125,40.4572,-2560.71,-176.10444426735035,216.56164426735035
129.875,-4.125,85.0292,-1312.33,-90.25119804482813,175.28039804482813
129.9583,-4.125,77.765,-1353.6,-93.0894071410997,170.8544071410997
130.0417,-4.125,69.3616,-1744.31,-119.95920786812324,189.32080786812324
130.125,-4.125,5.0921,-3032.66,-208.56125994424306,213.65335994424305
130.2083,-4.125,-51.3837,-4764.22,-327.6436283169105,276.25992831691053
130.2917,-4.125,-58.8008,-5105.73,-351.12986016735147,292.3290601673515
130.375,-4.125,-47.4743,-4799.62,-330.07814738664666,282.60384738664663
130.4583,-4.125,-21.8084,-4414.99,-303.62647874843657,281.81807874843656
130.5417,-4.125,9.6433,-4023.94,-276.73329563486755,286.37659563486756
130.625,-4.125,37.634,-3515.0,-241.7326138452759,279.3666138452759
130.7083,-4.125,52.0664,-3040.68,-209.11280917981605,261.17920917981604
130.7917,-4.125,56.3815,-2922.7,-200.99912104853138,257.3806210485314
130.875,-4.125,31.027,-3053.86,-210.01922051707945,241.04622051707946
130.9583,-4.125,14.2909,-2977.83,-204.7905062551573,219.0814062551573
131.0417,-4.125,20.2462,-2542.02,-174.8191007245998,195.0653007245998
131.125,-4.125,42.4186,-1812.77,-124.66732017078259,167.08592017078257
131.2083,-4.125,62.3226,-1131.51,-77.81589470613602,140.13849470613602
131.2917,-4.125,71.9057,-214.6,-14.75841221371158,86.66411221371158
131.375,-4.125,46.3201,-109.22,-7.511247819112669,53.831347819112665
131.4583,-4.125,4.9296,-266.16,-18.304282361609854,23.233882361609854
131.5417,-4.125,-29.6805,-632.04,-43.466481153561354,13.785981153561355
131.625,-4.125,-50.969,-973.25,-66.93208148646224,15.963081486462237
131.7083,-4.125,-52.6622,-884.29,-60.81414881856018,8.151948818560179
131.7917,-4.125,-39.4324,-772.78,-53.14541374889112,13.713013748891122
131.875,-4.125,-38.6923,-812.51,-55.877714388456646,17.185414388456643
131.9583,-4.125,-45.0397,-964.01,-66.296630746226,21.256930746225997
132.0417,-4.125,-48.0518,-1008.83,-69.37897946672253,21.327179466722527
132.125,-4.125,-42.3651,-995.21,-68.4423085704003,26.077208570400302
132.2083,-4.125,-45.0521,-1143.6,-78.64734486300355,33.59524486300355
132.2917,-4.125,-36.9754,-1075.01,-73.93029223607682,36.95489223607682
132.375,-4.125,-31.787,-1021.58,-70.25581896217837,38.46881896217837
132.4583,-4.125,-25.9291,-1205.21,-82.88437084849643,56.95527084849643
132.5417,-4.125,-25.6808,-1330.85,-91.52485039430594,65.84405039430594
132.625,-4.125,-26.8187,-1635.07,-112.4465846145079,85.6278846145079
132.7083,-4.125,-27.2676,-1683.29,-115.7627572004593,88.4951572004593
132.7917,-4.125,4.1789,-1333.79,-91.7270392661993,95.9059392661993
132.875,-4.125,56.5329,-356.69,-24.530186637971966,81.06308663797196
132.9583,-4.125,75.5817,-80.81,-5.557443108061663,81.13914310806166
133.0417,-4.125,98.4189,-164.3,-11.299194439481887,109.71809443948189
133.125,-4.125,88.1504,-437.05,-30.056682469723423,118.20708246972343
133.2083,-4.125,112.937,-146.13,-10.0496121938009,122.9866121938009
133.2917,-4.125,118.3662,-19.95,-1.3719959164191333,119.73819591641914
133.4583,-4.125,93.173,-26.45,-1.8190121297887758,94.99201212978878
133.5417,-4.125,89.923,-50.6,-3.4798492917698325,93.40284929176984
133.625,-4.125,82.0454,-164.56,-11.317075088016672,93.36247508801668
133.7083,-4.125,50.0279,-357.86,-24.6106495563785,74.6385495563785
133.7917,-4.125,15.3776,-686.32,-47.19941039382355,62.57701039382355
133.875,-4.125,-1.7342,-838.5,-57.66509152468388,55.93089152468388
118.0417,-4.2083,-13.0657,-1998.58,-137.4457944178923,124.38009441789231
118.125,-4.2083,-14.029,-2000.5,-137.5778361301492,123.5488361301492
118.2083,-4.2083,-15.4565,-2004.53,-137.85498618243838,122.39848618243838
118.2917,-4.2083,-22.9002,-2025.52,-139.29850469299666,116.39830469299666
118.375,-4.2083,-30.0196,-1992.52,-137.02903776358156,107.00943776358156
118.4583,-4.2083,-34.5775,-1988.09,-136.72437902123883,102.14687902123883
118.5417,-4.2083,-33.7707,-1998.65,-137.4506084386517,103.6799084386517
118.625,-4.2083,-42.2769,-2043.35,-140.52470455213214,98.24780455213214
118.7083,-4.2083,-42.6293,-1994.64,-137.1748338208652,94.54553382086519
118.7917,-4.2083,-35.2031,-2001.24,-137.6287272067482,102.4256272067482
118.875,-4.2083,-17.2347,-1924.58,-132.35668675799178,115.12198675799178
118.9583,-4.2083,5.4924,-1710.16,-117.61065345480428,123.10305345480428
119.0417,-4.2083,8.3826,-1615.66,-111.11172542966102,119.49432542966102
119.125,-4.2083,2.1236,-1533.23,-105.4428721268826,107.5664721268826
119.2083,-4.2083,7.6425,-1445.88,-99.43566193644595,107.07816193644595
119.2917,-4.2083,9.2286,-1255.68,-86.35527981599887,95.58387981599887
119.375,-4.2083,-11.5974,-1209.62,-83.18765415633645,71.59025415633644
119.4583,-4.2083,-13.1112,-1043.54,-71.76604604611641,58.65484604611642
119.5417,-4.2083,4.72,-659.06,-45.32469316667639,50.04469316667639
119.625,-4.2083,34.7075,-22.47,-1.5453006637562872,36.25280066375629
120.4583,-4.2083,54.7965,-167.93,-11.548835801717548,66.34533580171755
120.5417,-4.2083,11.6331,-526.65,-36.21862904171111,47.85172904171111
120.625,-4.2083,-31.6586,-1255.42,-86.33739916746408,54.678799167464085
120.7083,-4.2083,-67.0676,-1717.41,-118.10924846202427,51.04164846202427
120.7917,-4.2083,-76.3659,-1905.5,-131.04452224243903,54.67862224243903
120.875,-4.2083,-62.2608,-1856.08,-127.64582358632707,65.38502358632707
120.9583,-4.2083,-41.2839,-1669.78,-114.83365119390179,73.54975119390178
121.0417,-4.2083,-3.0512,-1250.3,-85.98528793477907,82.93408793477907
121.125,-4.2083,37.5245,-769.49,-52.91915477320095,90.44365477320096
